Img Target XMax XMin YMax YMin
213.0 2841.0 337.0 201.0 336.0 181.0
213.0 2843.0 174.0 38.0 718.0 563.0
213.0 2844.0 395.0 259.0 450.0 295.0
213.0 2847.0 268.0 132.0 458.0 303.0
213.0 2849.0 891.0 755.0 205.0 50.0
213.0 2850.0 385.0 249.0 177.0 22.0
213.0 2851.0 931.0 795.0 538.0 383.0
213.0 2861.0 512.0 376.0 748.0 593.0
213.0 2862.0 557.0 421.0 610.0 455.0
213.0 2863.0 628.0 492.0 185.0 30.0
213.0 2865.0 707.0 571.0 218.0 63.0
213.0 2867.0 808.0 672.0 500.0 345.0
213.0 2869.0 235.0 99.0 766.0 611.0
213.0 2870.0 712.0 576.0 574.0 419.0
213.0 2872.0 668.0 532.0 214.0 59.0
213.0 2873.0 187.0 51.0 640.0 485.0
213.0 2874.0 1113.0 977.0 1889.0 1734.0
213.0 2877.0 558.0 422.0 689.0 534.0
213.0 2879.0 139.0 3.0 636.0 481.0
213.0 2881.0 3076.0 2940.0 3811.0 3656.0
213.0 2885.0 862.0 726.0 205.0 50.0
213.0 2887.0 823.0 687.0 518.0 363.0
213.0 2888.0 837.0 701.0 249.0 94.0
213.0 2889.0 951.0 815.0 258.0 103.0
213.0 2896.0 683.0 547.0 667.0 512.0
213.0 2903.0 887.0 751.0 407.0 252.0
213.0 2907.0 400.0 264.0 463.0 308.0
213.0 2911.0 288.0 152.0 690.0 535.0
213.0 2912.0 304.0 168.0 495.0 340.0
213.0 2918.0 320.0 184.0 182.0 27.0
213.0 2926.0 603.0 467.0 226.0 71.0
213.0 2927.0 831.0 695.0 268.0 113.0
213.0 2930.0 482.0 346.0 427.0 272.0
213.0 2931.0 662.0 526.0 379.0 224.0
213.0 2933.0 652.0 516.0 338.0 183.0
213.0 2937.0 703.0 567.0 502.0 347.0
213.0 2962.0 251.0 115.0 172.0 17.0
213.0 2965.0 464.0 328.0 304.0 149.0
213.0 2980.0 147.0 11.0 583.0 428.0
213.0 2992.0 206.0 70.0 353.0 198.0
213.0 2995.0 371.0 235.0 452.0 297.0
213.0 2996.0 254.0 118.0 483.0 328.0
213.0 3014.0 420.0 284.0 290.0 135.0
213.0 3017.0 4145.0 4009.0 515.0 360.0
213.0 3020.0 657.0 521.0 573.0 418.0
213.0 3038.0 236.0 100.0 650.0 495.0
213.0 3039.0 328.0 192.0 505.0 350.0
213.0 3045.0 851.0 715.0 638.0 483.0
213.0 3047.0 781.0 645.0 291.0 136.0
213.0 3057.0 864.0 728.0 337.0 182.0
213.0 3060.0 398.0 262.0 663.0 508.0
213.0 3061.0 195.0 59.0 256.0 101.0
213.0 3067.0 662.0 526.0 483.0 328.0
213.0 3073.0 198.0 62.0 192.0 37.0
213.0 3076.0 552.0 416.0 475.0 320.0
213.0 3095.0 2096.0 1960.0 1377.0 1222.0
213.0 3105.0 242.0 106.0 225.0 70.0
213.0 3111.0 488.0 352.0 277.0 122.0
213.0 3112.0 650.0 514.0 562.0 407.0
213.0 3120.0 187.0 51.0 698.0 543.0
213.0 3130.0 757.0 621.0 383.0 228.0
213.0 3132.0 816.0 680.0 266.0 111.0
213.0 3140.0 271.0 135.0 633.0 478.0
213.0 3145.0 180.0 44.0 536.0 381.0
213.0 3149.0 782.0 646.0 260.0 105.0
215.0 116.0 482.0 306.0 736.0 559.0
215.0 194.0 569.0 393.0 235.0 58.0
215.0 227.0 326.0 150.0 191.0 14.0
215.0 259.0 498.0 322.0 305.0 128.0
215.0 292.0 978.0 802.0 607.0 430.0
215.0 440.0 841.0 665.0 437.0 260.0
215.0 449.0 459.0 283.0 330.0 153.0
215.0 466.0 1375.0 1199.0 542.0 365.0
215.0 510.0 822.0 646.0 533.0 356.0
215.0 560.0 1053.0 877.0 221.0 44.0
215.0 572.0 592.0 416.0 468.0 291.0
215.0 632.0 1036.0 860.0 370.0 193.0
215.0 691.0 826.0 650.0 550.0 373.0
215.0 744.0 1072.0 896.0 537.0 360.0
215.0 767.0 535.0 359.0 337.0 160.0
215.0 793.0 737.0 561.0 406.0 229.0
215.0 806.0 300.0 124.0 400.0 223.0
215.0 1139.0 317.0 141.0 293.0 116.0
215.0 1221.0 313.0 137.0 448.0 271.0
215.0 1560.0 637.0 461.0 446.0 269.0
215.0 1653.0 610.0 434.0 650.0 473.0
215.0 1669.0 856.0 680.0 916.0 739.0
215.0 1760.0 675.0 499.0 752.0 575.0
215.0 1966.0 476.0 300.0 286.0 109.0
215.0 2046.0 219.0 43.0 759.0 582.0
215.0 2056.0 346.0 170.0 656.0 479.0
215.0 2193.0 1031.0 855.0 199.0 22.0
215.0 2389.0 508.0 332.0 661.0 484.0
215.0 2444.0 958.0 782.0 947.0 770.0
215.0 2491.0 1144.0 968.0 332.0 155.0
215.0 2504.0 561.0 385.0 626.0 449.0
215.0 2695.0 189.0 13.0 670.0 493.0
215.0 2706.0 1017.0 841.0 438.0 261.0
215.0 2730.0 460.0 284.0 438.0 261.0
215.0 2781.0 709.0 533.0 237.0 60.0
215.0 2957.0 265.0 89.0 430.0 253.0
215.0 2992.0 289.0 113.0 544.0 367.0
215.0 3008.0 5857.0 5681.0 638.0 461.0
215.0 3028.0 358.0 182.0 490.0 313.0
216.0 225.0 719.0 544.0 407.0 239.0
216.0 227.0 334.0 159.0 198.0 30.0
216.0 290.0 404.0 229.0 276.0 108.0
216.0 449.0 618.0 443.0 182.0 14.0
216.0 515.0 384.0 209.0 258.0 90.0
216.0 547.0 744.0 569.0 799.0 631.0
216.0 793.0 745.0 570.0 384.0 216.0
216.0 806.0 407.0 232.0 196.0 28.0
216.0 1139.0 389.0 214.0 381.0 213.0
216.0 1760.0 995.0 820.0 459.0 291.0
216.0 2150.0 783.0 608.0 329.0 161.0
216.0 2389.0 601.0 426.0 648.0 480.0
216.0 2481.0 934.0 759.0 791.0 623.0
216.0 2504.0 295.0 120.0 267.0 99.0
220.0 1420.0 221.0 47.0 416.0 274.0
220.0 1422.0 417.0 243.0 323.0 181.0
220.0 2806.0 961.0 787.0 358.0 216.0
220.0 3149.0 736.0 562.0 516.0 374.0
221.0 515.0 806.0 620.0 260.0 109.0
221.0 1422.0 423.0 237.0 333.0 182.0
221.0 1423.0 584.0 398.0 577.0 426.0
221.0 1424.0 389.0 203.0 221.0 70.0
221.0 3149.0 744.0 558.0 526.0 375.0
222.0 1420.0 256.0 62.0 432.0 276.0
222.0 1421.0 238.0 44.0 394.0 238.0
222.0 1422.0 425.0 231.0 339.0 183.0
222.0 1423.0 626.0 432.0 706.0 550.0
222.0 1424.0 329.0 135.0 679.0 523.0
222.0 2712.0 655.0 461.0 192.0 36.0
222.0 2763.0 573.0 379.0 714.0 558.0
222.0 3148.0 778.0 584.0 735.0 579.0
222.0 3149.0 742.0 548.0 531.0 375.0
238.0 1521.0 229.0 98.0 265.0 188.0
238.0 2751.0 303.0 172.0 262.0 185.0
238.0 2752.0 143.0 12.0 98.0 21.0
239.0 801.0 308.0 192.0 628.0 557.0
239.0 2347.0 419.0 303.0 459.0 388.0
239.0 2750.0 302.0 186.0 545.0 474.0
239.0 2751.0 287.0 171.0 251.0 180.0
240.0 2750.0 333.0 188.0 556.0 469.0
240.0 2751.0 318.0 173.0 262.0 175.0
240.0 2752.0 155.0 10.0 121.0 34.0
241.0 257.0 351.0 239.0 502.0 353.0
241.0 672.0 1465.0 1353.0 379.0 230.0
241.0 1500.0 938.0 826.0 555.0 406.0
241.0 1510.0 1099.0 987.0 660.0 511.0
241.0 1676.0 1199.0 1087.0 446.0 297.0
241.0 2061.0 709.0 597.0 556.0 407.0
241.0 2150.0 178.0 66.0 359.0 210.0
241.0 2180.0 844.0 732.0 200.0 51.0
241.0 2729.0 915.0 803.0 577.0 428.0
241.0 3044.0 407.0 295.0 381.0 232.0
242.0 851.0 638.0 523.0 358.0 205.0
242.0 3044.0 714.0 599.0 434.0 281.0
243.0 466.0 539.0 418.0 246.0 81.0
243.0 555.0 148.0 27.0 323.0 158.0
243.0 1027.0 654.0 533.0 250.0 85.0
243.0 1139.0 150.0 29.0 252.0 87.0
243.0 1643.0 733.0 612.0 518.0 353.0
243.0 1676.0 230.0 109.0 213.0 48.0
243.0 1817.0 158.0 37.0 754.0 589.0
243.0 1902.0 505.0 384.0 167.0 2.0
243.0 2138.0 909.0 788.0 450.0 285.0
243.0 2729.0 352.0 231.0 571.0 406.0
243.0 2752.0 928.0 807.0 391.0 226.0
243.0 3044.0 876.0 755.0 389.0 224.0
244.0 1723.0 391.0 300.0 358.0 231.0
247.0 116.0 797.0 704.0 568.0 422.0
247.0 560.0 760.0 667.0 199.0 53.0
247.0 802.0 608.0 515.0 437.0 291.0
247.0 1139.0 217.0 124.0 265.0 119.0
247.0 1669.0 816.0 723.0 589.0 443.0
247.0 2389.0 460.0 367.0 616.0 470.0
247.0 2946.0 574.0 481.0 711.0 565.0
248.0 292.0 686.0 587.0 562.0 400.0
248.0 328.0 709.0 610.0 405.0 243.0
248.0 1669.0 823.0 724.0 604.0 442.0
248.0 2946.0 581.0 482.0 721.0 559.0
249.0 1642.0 987.0 889.0 530.0 367.0
253.0 153.0 925.0 755.0 532.0 419.0
253.0 193.0 786.0 616.0 323.0 210.0
253.0 337.0 638.0 468.0 286.0 173.0
253.0 536.0 525.0 355.0 423.0 310.0
253.0 1377.0 609.0 439.0 463.0 350.0
253.0 1949.0 971.0 801.0 130.0 17.0
253.0 1991.0 553.0 383.0 277.0 164.0
253.0 2138.0 223.0 53.0 487.0 374.0
253.0 2210.0 883.0 713.0 321.0 208.0
253.0 2496.0 859.0 689.0 547.0 434.0
253.0 2522.0 956.0 786.0 642.0 529.0
253.0 2797.0 950.0 780.0 752.0 639.0
253.0 2875.0 854.0 684.0 364.0 251.0
253.0 2912.0 467.0 297.0 274.0 161.0
253.0 2942.0 261.0 91.0 285.0 172.0
253.0 2966.0 517.0 347.0 148.0 35.0
253.0 2975.0 319.0 149.0 575.0 462.0
253.0 3021.0 299.0 129.0 160.0 47.0
254.0 249.0 404.0 228.0 360.0 233.0
254.0 292.0 832.0 656.0 531.0 404.0
254.0 808.0 224.0 48.0 370.0 243.0
254.0 936.0 797.0 621.0 252.0 125.0
254.0 1203.0 210.0 34.0 539.0 412.0
254.0 1377.0 909.0 733.0 195.0 68.0
254.0 1949.0 835.0 659.0 397.0 270.0
254.0 2444.0 652.0 476.0 154.0 27.0
254.0 2875.0 859.0 683.0 378.0 251.0
254.0 2942.0 260.0 84.0 292.0 165.0
263.0 2949.0 562.0 463.0 198.0 78.0
265.0 427.0 223.0 121.0 1119.0 1041.0
265.0 749.0 685.0 583.0 123.0 45.0
265.0 1331.0 114.0 12.0 216.0 138.0
265.0 1332.0 390.0 288.0 114.0 36.0
265.0 1389.0 386.0 284.0 541.0 463.0
265.0 1536.0 248.0 146.0 594.0 516.0
265.0 1654.0 845.0 743.0 176.0 98.0
265.0 1717.0 519.0 417.0 263.0 185.0
265.0 1754.0 636.0 534.0 180.0 102.0
265.0 1757.0 326.0 224.0 119.0 41.0
265.0 1970.0 302.0 200.0 217.0 139.0
265.0 2095.0 312.0 210.0 420.0 342.0
265.0 2452.0 870.0 768.0 822.0 744.0
266.0 955.0 454.0 356.0 411.0 336.0
266.0 1388.0 812.0 714.0 129.0 54.0
266.0 1654.0 564.0 466.0 116.0 41.0
266.0 1665.0 790.0 692.0 618.0 543.0
266.0 1757.0 406.0 308.0 97.0 22.0
266.0 2115.0 939.0 841.0 686.0 611.0
267.0 427.0 3252.0 3155.0 2132.0 2054.0
267.0 903.0 424.0 327.0 391.0 313.0
267.0 1332.0 386.0 289.0 115.0 37.0
267.0 1665.0 670.0 573.0 537.0 459.0
267.0 1754.0 635.0 538.0 173.0 95.0
267.0 1757.0 4542.0 4445.0 10524.0 10446.0
267.0 1970.0 192.0 95.0 222.0 144.0
267.0 2095.0 309.0 212.0 415.0 337.0
267.0 2452.0 627.0 530.0 351.0 273.0
271.0 79.0 621.0 472.0 228.0 81.0
271.0 140.0 402.0 253.0 226.0 79.0
271.0 897.0 381.0 232.0 629.0 482.0
271.0 899.0 492.0 343.0 596.0 449.0
271.0 1004.0 191.0 42.0 599.0 452.0
271.0 1208.0 510.0 361.0 444.0 297.0
271.0 1283.0 675.0 526.0 350.0 203.0
271.0 1384.0 341.0 192.0 279.0 132.0
271.0 1644.0 992.0 843.0 726.0 579.0
271.0 1823.0 854.0 705.0 777.0 630.0
271.0 1899.0 229.0 80.0 345.0 198.0
271.0 1947.0 237.0 88.0 451.0 304.0
271.0 2270.0 599.0 450.0 559.0 412.0
271.0 2411.0 400.0 251.0 329.0 182.0
271.0 2422.0 811.0 662.0 1805.0 1658.0
271.0 2503.0 286.0 137.0 591.0 444.0
271.0 2692.0 650.0 501.0 546.0 399.0
271.0 2695.0 249.0 100.0 719.0 572.0
271.0 2946.0 631.0 482.0 713.0 566.0
271.0 3002.0 382.0 233.0 691.0 544.0
271.0 3145.0 640.0 491.0 532.0 385.0
272.0 1039.0 439.0 281.0 228.0 70.0
272.0 3044.0 730.0 572.0 440.0 282.0
273.0 79.0 753.0 603.0 937.0 778.0
273.0 2422.0 1095.0 945.0 821.0 662.0
273.0 2528.0 450.0 300.0 520.0 361.0
273.0 2695.0 225.0 75.0 436.0 277.0
273.0 2946.0 632.0 482.0 719.0 560.0
274.0 40.0 401.0 256.0 366.0 199.0
274.0 176.0 502.0 357.0 353.0 186.0
274.0 227.0 304.0 159.0 197.0 30.0
274.0 292.0 865.0 720.0 580.0 413.0
274.0 435.0 428.0 283.0 602.0 435.0
274.0 466.0 868.0 723.0 259.0 92.0
274.0 510.0 877.0 732.0 518.0 351.0
274.0 662.0 487.0 342.0 198.0 31.0
274.0 744.0 479.0 334.0 174.0 7.0
274.0 793.0 732.0 587.0 388.0 221.0
274.0 807.0 210.0 65.0 230.0 63.0
274.0 826.0 936.0 791.0 191.0 24.0
274.0 1561.0 753.0 608.0 634.0 467.0
274.0 1642.0 1127.0 982.0 754.0 587.0
274.0 1659.0 221.0 76.0 714.0 547.0
274.0 1760.0 635.0 490.0 746.0 579.0
274.0 1947.0 213.0 68.0 424.0 257.0
274.0 2056.0 291.0 146.0 641.0 474.0
274.0 2112.0 586.0 441.0 207.0 40.0
274.0 2376.0 721.0 576.0 608.0 441.0
274.0 2389.0 1561.0 1416.0 745.0 578.0
274.0 2444.0 154.0 9.0 385.0 218.0
274.0 2491.0 1016.0 871.0 377.0 210.0
274.0 2504.0 469.0 324.0 461.0 294.0
274.0 2695.0 295.0 150.0 272.0 105.0
274.0 2781.0 1156.0 1011.0 961.0 794.0
274.0 2832.0 790.0 645.0 315.0 148.0
274.0 3008.0 487.0 342.0 673.0 506.0
274.0 3044.0 165.0 20.0 657.0 490.0
274.0 3101.0 247.0 102.0 195.0 28.0
275.0 292.0 866.0 720.0 583.0 414.0
275.0 744.0 182.0 36.0 480.0 311.0
275.0 1760.0 645.0 499.0 744.0 575.0
275.0 2300.0 934.0 788.0 511.0 342.0
275.0 2376.0 725.0 579.0 610.0 441.0
275.0 2476.0 845.0 699.0 414.0 245.0
275.0 2712.0 616.0 470.0 213.0 44.0
276.0 49.0 709.0 566.0 214.0 50.0
276.0 92.0 108448.0 108305.0 134004.0 133840.0
276.0 182.0 145.0 2.0 279.0 115.0
276.0 239.0 351.0 208.0 433.0 269.0
276.0 292.0 592.0 449.0 656.0 492.0
276.0 662.0 472.0 329.0 187.0 23.0
276.0 793.0 802.0 659.0 264.0 100.0
276.0 1139.0 1197.0 1054.0 932.0 768.0
276.0 1561.0 837.0 694.0 421.0 257.0
276.0 1642.0 803.0 660.0 377.0 213.0
276.0 1653.0 567.0 424.0 618.0 454.0
276.0 2041.0 1045.0 902.0 709.0 545.0
276.0 2273.0 653393.0 653250.0 45979.0 45815.0
276.0 2387.0 502.0 359.0 315.0 151.0
276.0 2422.0 815.0 672.0 683.0 519.0
276.0 2481.0 935.0 792.0 799.0 635.0
276.0 2946.0 625.0 482.0 722.0 558.0
277.0 1440.0 368.0 272.0 292.0 134.0
277.0 1785.0 755.0 659.0 445.0 287.0
277.0 1788.0 525.0 429.0 694.0 536.0
277.0 1789.0 521.0 425.0 584.0 426.0
277.0 1793.0 114.0 18.0 490.0 332.0
277.0 2300.0 197.0 101.0 488.0 330.0
277.0 2510.0 443.0 347.0 453.0 295.0
277.0 2575.0 401.0 305.0 428.0 270.0
278.0 1785.0 751.0 659.0 439.0 289.0
278.0 2946.0 574.0 482.0 713.0 563.0
279.0 1789.0 509.0 425.0 557.0 426.0
280.0 49.0 117.0 9.0 607.0 500.0
280.0 73.0 623.0 515.0 416.0 309.0
280.0 109.0 203.0 95.0 386.0 279.0
280.0 114.0 710.0 602.0 552.0 445.0
280.0 116.0 190.0 82.0 496.0 389.0
280.0 123.0 821.0 713.0 403.0 296.0
280.0 147.0 134.0 26.0 286.0 179.0
280.0 156.0 302.0 194.0 145.0 38.0
280.0 162.0 500.0 392.0 260.0 153.0
280.0 163.0 671.0 563.0 319.0 212.0
280.0 167.0 325.0 217.0 961.0 854.0
280.0 168.0 541.0 433.0 521.0 414.0
280.0 177.0 12474.0 12366.0 6823.0 6716.0
280.0 199.0 1006.0 898.0 337.0 230.0
280.0 225.0 385.0 277.0 641.0 534.0
280.0 240.0 670.0 562.0 660.0 553.0
280.0 243.0 893.0 785.0 387.0 280.0
280.0 244.0 127.0 19.0 418.0 311.0
280.0 246.0 542.0 434.0 335.0 228.0
280.0 298.0 347.0 239.0 514.0 407.0
280.0 326.0 543.0 435.0 569.0 462.0
280.0 328.0 421.0 313.0 353.0 246.0
280.0 371.0 586.0 478.0 375.0 268.0
280.0 387.0 342.0 234.0 1172.0 1065.0
280.0 401.0 700.0 592.0 2195.0 2088.0
280.0 466.0 835.0 727.0 190.0 83.0
280.0 552.0 112.0 4.0 250.0 143.0
280.0 560.0 201.0 93.0 445.0 338.0
280.0 595.0 466.0 358.0 146.0 39.0
280.0 638.0 827.0 719.0 414.0 307.0
280.0 719.0 845.0 737.0 431.0 324.0
280.0 763.0 143.0 35.0 305.0 198.0
280.0 802.0 744.0 636.0 409.0 302.0
280.0 891.0 524.0 416.0 481.0 374.0
280.0 899.0 312.0 204.0 356.0 249.0
280.0 903.0 123.0 15.0 581.0 474.0
280.0 941.0 554.0 446.0 263.0 156.0
280.0 942.0 397.0 289.0 185.0 78.0
280.0 947.0 328.0 220.0 640.0 533.0
280.0 949.0 624.0 516.0 670.0 563.0
280.0 952.0 272.0 164.0 166.0 59.0
280.0 955.0 820.0 712.0 521.0 414.0
280.0 998.0 182.0 74.0 390.0 283.0
280.0 1012.0 174.0 66.0 192.0 85.0
280.0 1032.0 543.0 435.0 109.0 2.0
280.0 1094.0 115.0 7.0 141.0 34.0
280.0 1119.0 743.0 635.0 272.0 165.0
280.0 1162.0 811.0 703.0 631.0 524.0
280.0 1205.0 325.0 217.0 503.0 396.0
280.0 1221.0 196.0 88.0 375.0 268.0
280.0 1222.0 668.0 560.0 496.0 389.0
280.0 1235.0 656.0 548.0 502.0 395.0
280.0 1250.0 683.0 575.0 279.0 172.0
280.0 1298.0 268.0 160.0 451.0 344.0
280.0 1469.0 408.0 300.0 650.0 543.0
280.0 1494.0 720.0 612.0 381.0 274.0
280.0 1529.0 950.0 842.0 507.0 400.0
280.0 1552.0 171.0 63.0 556.0 449.0
280.0 1585.0 277.0 169.0 3855.0 3748.0
280.0 1652.0 326.0 218.0 277.0 170.0
280.0 1653.0 301.0 193.0 707.0 600.0
280.0 1655.0 206.0 98.0 577.0 470.0
280.0 1656.0 331.0 223.0 158.0 51.0
280.0 1662.0 214.0 106.0 305.0 198.0
280.0 1665.0 391.0 283.0 543.0 436.0
280.0 1669.0 835.0 727.0 548.0 441.0
280.0 1686.0 262.0 154.0 284.0 177.0
280.0 1692.0 225.0 117.0 179.0 72.0
280.0 1777.0 262.0 154.0 418.0 311.0
280.0 1839.0 828.0 720.0 667.0 560.0
280.0 1999.0 9488.0 9380.0 536.0 429.0
280.0 2039.0 339.0 231.0 412.0 305.0
280.0 2041.0 563.0 455.0 126.0 19.0
280.0 2056.0 455.0 347.0 193.0 86.0
280.0 2065.0 303.0 195.0 537.0 430.0
280.0 2086.0 260.0 152.0 325.0 218.0
280.0 2090.0 781.0 673.0 668.0 561.0
280.0 2121.0 137.0 29.0 598.0 491.0
280.0 2155.0 857.0 749.0 672.0 565.0
280.0 2193.0 228.0 120.0 128.0 21.0
280.0 2300.0 900.0 792.0 447.0 340.0
280.0 2301.0 199.0 91.0 188.0 81.0
280.0 2330.0 478.0 370.0 169.0 62.0
280.0 2381.0 591.0 483.0 114.0 7.0
280.0 2387.0 214.0 106.0 500.0 393.0
280.0 2389.0 474.0 366.0 573.0 466.0
280.0 2473.0 716.0 608.0 217.0 110.0
280.0 2481.0 281.0 173.0 323.0 216.0
280.0 2493.0 406.0 298.0 366.0 259.0
280.0 2498.0 934.0 826.0 568.0 461.0
280.0 2499.0 536.0 428.0 387.0 280.0
280.0 2512.0 837.0 729.0 482.0 375.0
280.0 2581.0 220.0 112.0 635.0 528.0
280.0 2649.0 548.0 440.0 404.0 297.0
280.0 2651.0 851.0 743.0 108.0 1.0
280.0 2680.0 945.0 837.0 226.0 119.0
280.0 2765.0 473.0 365.0 446.0 339.0
280.0 2782.0 250.0 142.0 151.0 44.0
280.0 2784.0 392.0 284.0 113.0 6.0
280.0 2830.0 357.0 249.0 177.0 70.0
280.0 2903.0 526.0 418.0 307.0 200.0
280.0 2943.0 593.0 485.0 235.0 128.0
280.0 2944.0 750.0 642.0 580.0 473.0
280.0 2946.0 590.0 482.0 667.0 560.0
280.0 2951.0 11221.0 11113.0 6619.0 6512.0
280.0 2974.0 770.0 662.0 469.0 362.0
280.0 2989.0 788.0 680.0 552.0 445.0
280.0 2992.0 235.0 127.0 527.0 420.0
280.0 3030.0 802.0 694.0 139.0 32.0
280.0 3054.0 700.0 592.0 260.0 153.0
280.0 3115.0 787.0 679.0 205.0 98.0
281.0 42.0 300.0 191.0 422.0 308.0
281.0 56.0 842.0 733.0 170.0 56.0
281.0 57.0 248.0 139.0 514.0 400.0
281.0 73.0 315.0 206.0 267.0 153.0
281.0 79.0 578.0 469.0 546.0 432.0
281.0 92.0 250.0 141.0 553.0 439.0
281.0 109.0 761.0 652.0 141.0 27.0
281.0 114.0 677.0 568.0 150.0 36.0
281.0 116.0 816.0 707.0 587.0 473.0
281.0 121.0 856.0 747.0 394.0 280.0
281.0 122.0 365.0 256.0 735.0 621.0
281.0 123.0 702.0 593.0 431.0 317.0
281.0 143.0 890.0 781.0 370.0 256.0
281.0 147.0 753.0 644.0 187.0 73.0
281.0 152.0 810.0 701.0 620.0 506.0
281.0 163.0 241.0 132.0 283.0 169.0
281.0 167.0 1225.0 1116.0 783.0 669.0
281.0 168.0 542.0 433.0 529.0 415.0
281.0 177.0 256.0 147.0 342.0 228.0
281.0 182.0 604.0 495.0 382.0 268.0
281.0 183.0 692.0 583.0 281.0 167.0
281.0 225.0 386.0 277.0 648.0 534.0
281.0 239.0 812.0 703.0 318.0 204.0
281.0 240.0 622.0 513.0 660.0 546.0
281.0 243.0 885.0 776.0 476.0 362.0
281.0 244.0 127.0 18.0 425.0 311.0
281.0 246.0 940.0 831.0 808.0 694.0
281.0 261.0 477.0 368.0 329.0 215.0
281.0 290.0 811.0 702.0 119.0 5.0
281.0 326.0 538.0 429.0 572.0 458.0
281.0 328.0 410.0 301.0 706.0 592.0
281.0 332.0 733.0 624.0 579.0 465.0
281.0 337.0 176.0 67.0 423.0 309.0
281.0 349.0 469.0 360.0 471.0 357.0
281.0 378.0 766.0 657.0 381.0 267.0
281.0 387.0 708.0 599.0 201.0 87.0
281.0 389.0 740.0 631.0 120.0 6.0
281.0 401.0 2408.0 2299.0 184.0 70.0
281.0 454.0 719.0 610.0 714.0 600.0
281.0 466.0 166.0 57.0 846.0 732.0
281.0 515.0 394.0 285.0 138.0 24.0
281.0 529.0 433.0 324.0 619.0 505.0
281.0 552.0 152.0 43.0 263.0 149.0
281.0 560.0 737.0 628.0 275.0 161.0
281.0 562.0 274.0 165.0 387.0 273.0
281.0 568.0 517.0 408.0 553.0 439.0
281.0 576.0 167.0 58.0 373.0 259.0
281.0 595.0 751.0 642.0 731.0 617.0
281.0 674.0 521.0 412.0 124.0 10.0
281.0 680.0 226.0 117.0 612.0 498.0
281.0 691.0 359.0 250.0 480.0 366.0
281.0 703.0 416.0 307.0 394.0 280.0
281.0 740.0 180.0 71.0 118.0 4.0
281.0 744.0 459.0 350.0 118.0 4.0
281.0 755.0 622.0 513.0 399.0 285.0
281.0 765.0 430.0 321.0 635.0 521.0
281.0 767.0 515.0 406.0 283.0 169.0
281.0 782.0 514.0 405.0 610.0 496.0
281.0 793.0 696.0 587.0 333.0 219.0
281.0 802.0 746.0 637.0 418.0 304.0
281.0 806.0 183.0 74.0 487.0 373.0
281.0 807.0 164.0 55.0 166.0 52.0
281.0 890.0 354.0 245.0 516.0 402.0
281.0 941.0 630.0 521.0 342.0 228.0
281.0 947.0 204.0 95.0 379.0 265.0
281.0 952.0 382.0 273.0 348.0 234.0
281.0 955.0 733.0 624.0 525.0 411.0
281.0 1001.0 236.0 127.0 454.0 340.0
281.0 1004.0 434.0 325.0 310.0 196.0
281.0 1025.0 763.0 654.0 487.0 373.0
281.0 1058.0 661.0 552.0 225.0 111.0
281.0 1094.0 175.0 66.0 119.0 5.0
281.0 1119.0 512.0 403.0 231.0 117.0
281.0 1205.0 414.0 305.0 252.0 138.0
281.0 1222.0 244.0 135.0 333.0 219.0
281.0 1235.0 657.0 548.0 503.0 389.0
281.0 1283.0 864.0 755.0 407.0 293.0
281.0 1469.0 410.0 301.0 655.0 541.0
281.0 1499.0 121.0 12.0 599.0 485.0
281.0 1501.0 496.0 387.0 282.0 168.0
281.0 1552.0 167.0 58.0 534.0 420.0
281.0 1561.0 818.0 709.0 595.0 481.0
281.0 1563.0 663.0 554.0 653.0 539.0
281.0 1585.0 863.0 754.0 479.0 365.0
281.0 1640.0 376.0 267.0 373.0 259.0
281.0 1642.0 820.0 711.0 506.0 392.0
281.0 1652.0 546.0 437.0 258.0 144.0
281.0 1653.0 299.0 190.0 721.0 607.0
281.0 1655.0 249.0 140.0 588.0 474.0
281.0 1657.0 297.0 188.0 192.0 78.0
281.0 1662.0 137.0 28.0 300.0 186.0
281.0 1665.0 328.0 219.0 578.0 464.0
281.0 1669.0 861.0 752.0 558.0 444.0
281.0 1686.0 295.0 186.0 281.0 167.0
281.0 1722.0 860.0 751.0 539.0 425.0
281.0 1730.0 878.0 769.0 322.0 208.0
281.0 1760.0 744.0 635.0 181.0 67.0
281.0 1887.0 260.0 151.0 161.0 47.0
281.0 1908.0 158.0 49.0 482.0 368.0
281.0 1949.0 842.0 733.0 657.0 543.0
281.0 1955.0 841.0 732.0 248.0 134.0
281.0 2033.0 812.0 703.0 430.0 316.0
281.0 2041.0 945.0 836.0 829.0 715.0
281.0 2046.0 224.0 115.0 306.0 192.0
281.0 2056.0 297.0 188.0 353.0 239.0
281.0 2086.0 6424.0 6315.0 2415.0 2301.0
281.0 2090.0 250.0 141.0 426.0 312.0
281.0 2121.0 452.0 343.0 456.0 342.0
281.0 2122.0 962.0 853.0 587.0 473.0
281.0 2193.0 1019.0 910.0 140.0 26.0
281.0 2199.0 743.0 634.0 696.0 582.0
281.0 2204.0 127.0 18.0 119.0 5.0
281.0 2225.0 273.0 164.0 507.0 393.0
281.0 2273.0 333.0 224.0 777.0 663.0
281.0 2274.0 489.0 380.0 280.0 166.0
281.0 2327.0 284.0 175.0 390.0 276.0
281.0 2346.0 438.0 329.0 712.0 598.0
281.0 2387.0 561.0 452.0 183.0 69.0
281.0 2389.0 475.0 366.0 580.0 466.0
