Img	TargetXMin	YMin	XMax	YMax	
213	723	152	78	288	233
213	726	686	318	822	473
213	728	390	503	526	658
213	739	176	198	312	353
213	740	532	355	668	510
213	755	496	274	632	429
213	759	429	103	565	258
213	760	379	267	515	422
213	764	385	252	521	407
213	767	298	545	434	700
213	770	706	163	842	318
213	773	102	160	238	315
213	774	447	52	583	207
213	781	325	228	461	383
213	793	586	220	722	375
213	797	508	215	644	370
213	807	1919	1207	2055	1362
213	820	576	18	712	173
213	832	392	201	528	356
213	833	338	491	474	646
213	835	5917	4167	6053	4322
213	836	570	149	706	304
213	840	693	195	829	350
213	841	153	147	289	302
213	853	257	51	393	206
213	861	551	291	687	446
213	864	260	144	396	299
213	869	1223	375	1359	530
213	870	42	517	178	672
213	871	531	254	667	409
213	873	117	131	253	286
213	883	575	173	711	328
213	886	498	354	634	509
213	891	43	104	179	259
213	894	170	79	306	234
213	897	355	301	491	456
213	900	9857	1506	9993	1661
213	907	240	465	376	620
213	912	180	85	316	240
213	924	269	262	405	417
213	936	1291	1483	1427	1638
213	940	173	107	309	262
213	941	510	426	646	581
213	942	540	354	676	509
213	946	407	242	543	397
213	947	23	426	159	581
213	949	532	527	668	682
213	950	299	475	435	630
213	951	642	59	778	214
213	956	479	34	615	189
213	967	148	479	284	634
213	968	203	338	339	493
213	970	585	114	721	269
213	971	715	190	851	345
213	973	47	363	183	518
213	978	212	180	348	335
213	985	713	510	849	665
213	988	468	287	604	442
213	989	863	817	999	972
213	997	270	493	406	648
213	1010	308	154	444	309
213	1027	464	120	600	275
213	1035	640	60	776	215
213	1041	370	250	506	405
213	1043	266	22	402	177
213	1044	2	158	138	313
213	1050	965	278	1101	433
213	1053	111	169	247	324
213	1055	565	208	701	363
213	1057	63	487	199	642
213	1059	717	365	853	520
213	1060	695	82	831	237
213	1064	289	21	425	176
213	1068	251	495	387	650
213	1074	494	177	630	332
213	1077	75	180	211	335
213	1078	499	407	635	562
213	1080	358	146	494	301
213	1096	645	266	781	421
213	1099	106	352	242	507
213	1100	1099	449	1235	604
213	1107	726	97	862	252
213	1111	716	417	852	572
213	1113	313	166	449	321
213	1126	349	164	485	319
213	1127	300	239	436	394
213	1136	467	114	603	269
213	1139	141	116	277	271
213	1141	50	265	186	420
213	1145	570	270	706	425
213	1150	143	402	279	557
213	1151	121	154	257	309
213	1152	404	95	540	250
213	1161	525	97	661	252
213	1163	447	156	583	311
213	1174	380	226	516	381
213	1183	335	406	471	561
213	1191	105	117	241	272
213	1192	631	246	767	401
213	1199	199	369	335	524
213	1215	616	212	752	367
213	1217	42	347	178	502
213	1218	305	500	441	655
213	1219	30	343	166	498
213	1220	437	451	573	606
213	1223	468	218	604	373
213	1229	194	477	330	632
213	1243	676	176	812	331
213	1261	37	493	173	648
213	1270	730	559	866	714
213	1273	316	480	452	635
213	1274	395	256	531	411
213	1279	673	549	809	704
213	1281	591	384	727	539
213	1282	339	172	475	327
213	1291	251	264	387	419
213	1293	662	233	798	388
213	1298	518	277	654	432
213	1300	161	532	297	687
213	1309	432	105	568	260
213	1313	159	355	295	510
213	1321	423	448	559	603
213	1322	262	212	398	367
213	1326	954	207	1090	362
213	1328	728	287	864	442
213	1338	729	476	865	631
213	1340	114	224	250	379
213	1341	149	446	285	601
213	1346	60	215	196	370
213	1347	73	338	209	493
213	1348	92	547	228	702
213	1352	497	431	633	586
213	1353	502	252	638	407
213	1357	609	220	745	375
213	1360	728	302	864	457
213	1362	79	228	215	383
213	1363	304	270	440	425
213	1369	2419	151	2555	306
213	1372	112	223	248	378
213	1373	444	374	580	529
213	1376	2464	545	2600	700
213	1377	612	49	748	204
213	1383	426	142	562	297
213	1393	330	51	466	206
213	1403	554	520	690	675
213	1418	359	454	495	609
213	1433	80	464	216	619
213	1435	484	270	620	425
213	1436	477	45	613	200
213	1442	140	44	276	199
213	1451	716	138	852	293
213	1452	311	417	447	572
213	1454	757	424	893	579
213	1459	635	182	771	337
213	1472	77	341	213	496
213	1477	713	381	849	536
213	1517	505	241	641	396
213	1518	112	48	248	203
213	1519	482	400	618	555
213	1528	639	486	775	641
213	1529	47	106	183	261
213	1530	429	44	565	199
213	1531	65	78	201	233
213	1543	114	486	250	641
213	1544	417	627	553	782
213	1545	439	322	575	477
213	1546	265	198	401	353
213	1551	784	545	920	700
213	1552	845	325	981	480
213	1553	199	287	335	442
213	1558	291	418	427	573
213	1560	576	392	712	547
213	1582	750	25	886	180
213	1583	513	316	649	471
213	1608	164	299	300	454
213	1621	578	375	714	530
213	1635	14	356	150	511
213	1645	44	419	180	574
213	1652	561	535	697	690
213	1654	336	453	472	608
213	1669	387	19	523	174
213	1686	836	356	972	511
213	1688	560	193	696	348
213	1690	177	269	313	424
213	1715	464	115	600	270
213	1716	510	506	646	661
213	1728	568	699	704	854
213	1732	194	530	330	685
213	1743	223	330	359	485
213	1744	654	610	790	765
213	1777	660	215	796	370
213	1779	728	395	864	550
213	1780	123	106	259	261
213	1783	1958	1118	2094	1273
213	1784	126	30	262	185
213	1785	828	410	964	565
213	1787	3	156	139	311
213	1794	475	394	611	549
213	1796	401	190	537	345
213	1798	1291	114	1427	269
213	1801	256	521	392	676
213	1802	310	268	446	423
213	1804	681	610	817	765
213	1805	734	190	870	345
213	1817	36	590	172	745
213	1821	790	360	926	515
213	1830	153	746	289	901
213	1834	713	142	849	297
213	1845	676	236	812	391
213	1848	136	545	272	700
213	1863	818	546	954	701
213	1864	702	370	838	525
213	1868	589	166	725	321
213	1875	1009	895	1145	1050
213	1878	574	630	710	785
213	1881	412	528	548	683
213	1884	197	142	333	297
213	1898	750	209	886	364
213	1900	705	265	841	420
213	1905	640	597	776	752
213	1906	3473	1731	3609	1886
213	1908	799	246	935	401
213	1918	119	587	255	742
213	1924	543	435	679	590
213	1928	821	329	957	484
213	1940	114	134	250	289
213	1943	655	318	791	473
213	1980	300	587	436	742
213	1990	518	625	654	780
213	1991	492	298	628	453
213	1998	768	108	904	263
213	2004	188	549	324	704
213	2007	339	468	475	623
213	2008	2140	1030	2276	1185
213	2009	484	166	620	321
213	2017	192	263	328	418
213	2020	16	355	152	510
213	2022	452	323	588	478
213	2023	455	48	591	203
213	2039	237	475	373	630
213	2041	840	357	976	512
213	2062	619	627	755	782
213	2066	142	489	278	644
213	2068	645	42	781	197
213	2071	204	129	340	284
213	2084	43	336	179	491
213	2088	821	364	957	519
213	2090	506	388	642	543
213	2103	99	319	235	474
213	2110	259	591	395	746
213	2113	622	630	758	785
213	2120	722	70	858	225
213	2122	856	470	992	625
213	2127	201	429	337	584
213	2137	412	275	548	430
213	2138	748	570	884	725
213	2140	120	455	256	610
213	2141	154	287	290	442
213	2142	478	256	614	411
213	2143	492	479	628	634
213	2144	572	469	708	624
213	2145	190	455	326	610
213	2146	795	576	931	731
213	2148	735	201	871	356
213	2149	206	565	342	720
213	2150	219	407	355	562
213	2151	483	153	619	308
213	2152	420	325	556	480
213	2157	387	527	523	682
213	2158	395	295	531	450
213	2159	292	137	428	292
213	2164	93	238	229	393
213	2182	2193	269	2329	424
213	2213	609	378	745	533
213	2223	145	369	281	524
213	2230	672	410	808	565
213	2236	424	106	560	261
213	2239	648	465	784	620
213	2241	405	591	541	746
213	2249	689	484	825	639
213	2253	469	292	605	447
213	2260	537	422	673	577
213	2268	30	440	166	595
213	2271	746	464	882	619
213	2277	352	419	488	574
213	2278	832	227	968	382
213	2287	718	412	854	567
213	2290	401	47	537	202
213	2300	820	446	956	601
213	2304	76	380	212	535
213	2305	77	557	213	712
213	2312	114	222	250	377
213	2315	518	151	654	306
213	2318	277	219	413	374
213	2327	715	136	851	291
213	2331	215	272	351	427
213	2332	208	164	344	319
213	2335	624	119	760	274
213	2338	669	174	805	329
213	2339	661	320	797	475
213	2359	338	222	474	377
213	2361	756	44	892	199
213	2376	617	458	753	613
213	2383	704	605	840	760
213	2384	461	417	597	572
213	2389	672	491	808	646
213	2392	402	416	538	571
213	2394	481	434	617	589
213	2404	654	507	790	662
213	2407	106	440	242	595
213	2419	61	116	197	271
213	2421	398	532	534	687
213	2427	235	411	371	566
213	2429	565	540	701	695
213	2431	843	291	979	446
213	2432	70	190	206	345
213	2434	649	81	785	236
213	2439	1018	713	1154	868
213	2444	655	546	791	701
213	2450	730	431	866	586
213	2455	281	387	417	542
213	2456	440	211	576	366
213	2462	491	33	627	188
213	2464	329	320	465	475
213	2465	496	308	632	463
213	2466	671	598	807	753
213	2469	522	603	658	758
213	2478	498	254	634	409
213	2481	270	281	406	436
213	2482	312	49	448	204
213	2490	264	224	400	379
213	2491	729	209	865	364
213	2492	641	114	777	269
213	2500	43	59	179	214
213	2509	216	170	352	325
213	2510	303	325	439	480
213	2511	961	579	1097	734
213	2512	704	498	840	653
213	2519	139	294	275	449
213	2521	711	636	847	791
213	2524	834	22	970	177
213	2534	323	35	459	190
213	2536	727	365	863	520
213	2550	508	332	644	487
213	2554	162	214	298	369
213	2555	407	494	543	649
213	2556	456	82	592	237
213	2557	410	218	546	373
213	2558	498	493	634	648
213	2565	306	339	442	494
213	2584	432	322	568	477
213	2595	677	157	813	312
213	2598	710	619	846	774
213	2603	164	770	300	925
213	2614	807	132	943	287
213	2615	843	411	979	566
213	2617	17	164	153	319
213	2635	261	307	397	462
213	2640	724	384	860	539
213	2648	30	549	166	704
213	2657	726	163	862	318
213	2658	577	196	713	351
213	2669	1114	244	1250	399
213	2677	423	84	559	239
213	2679	672	431	808	586
213	2681	538	37	674	192
213	2688	415	429	551	584
213	2689	263	120	399	275
213	2691	614	191	750	346
213	2700	800	89	936	244
213	2706	196	68	332	223
213	2712	468	44	604	199
213	2719	640	1427	776	1582
213	2722	245	144	381	299
213	2724	7	152	143	307
213	2725	192	315	328	470
213	2730	214	121	350	276
213	2738	522	593	658	748
213	2739	498	331	634	486
213	2743	281	288	417	443
213	2747	201	626	337	781
213	2748	193	528	329	683
213	2749	206	203	342	358
213	2754	185	290	321	445
213	2755	613	538	749	693
213	2756	171	36	307	191
213	2757	115	368	251	523
213	2760	3137	1610	3273	1765
213	2762	648	229	784	384
213	2763	439	350	575	505
213	2768	753	325	889	480
213	2770	639	571	775	726
213	2774	278	312	414	467
213	2779	62	492	198	647
213	2788	231	82	367	237
213	2791	196	270	332	425
213	2796	785	65	921	220
213	2798	778	55	914	210
213	2799	14	352	150	507
213	2806	632	228	768	383
213	2809	582	111	718	266
213	2811	562	279	698	434
213	2817	630	148	766	303
213	2818	286	489	422	644
213	2819	374	165	510	320
213	2821	821	610	957	765
213	2822	253	63	389	218
213	2825	84	204	220	359
213	2831	287	154	423	309
213	2832	360	469	496	624
213	2836	702	272	838	427
213	2837	687	497	823	652
213	2839	611	302	747	457
213	2840	795	617	931	772
213	2841	201	181	337	336
213	2843	38	563	174	718
213	2844	259	295	395	450
213	2847	132	303	268	458
213	2849	755	50	891	205
213	2850	249	22	385	177
213	2851	795	383	931	538
213	2861	376	593	512	748
213	2862	421	455	557	610
213	2863	492	30	628	185
213	2865	571	63	707	218
213	2867	672	345	808	500
213	2869	99	611	235	766
213	2870	576	419	712	574
213	2872	532	59	668	214
213	2873	51	485	187	640
213	2874	977	1734	1113	1889
213	2877	422	534	558	689
213	2879	3	481	139	636
213	2881	2940	3656	3076	3811
213	2885	726	50	862	205
213	2887	687	363	823	518
213	2888	701	94	837	249
213	2889	815	103	951	258
213	2896	547	512	683	667
213	2903	751	252	887	407
213	2907	264	308	400	463
213	2911	152	535	288	690
213	2912	168	340	304	495
213	2918	184	27	320	182
213	2926	467	71	603	226
213	2927	695	113	831	268
213	2930	346	272	482	427
213	2931	526	224	662	379
213	2933	516	183	652	338
213	2937	567	347	703	502
213	2962	115	17	251	172
213	2965	328	149	464	304
213	2980	11	428	147	583
213	2992	70	198	206	353
213	2995	235	297	371	452
213	2996	118	328	254	483
213	3014	284	135	420	290
213	3017	4009	360	4145	515
213	3020	521	418	657	573
213	3038	100	495	236	650
213	3039	192	350	328	505
213	3045	715	483	851	638
213	3047	645	136	781	291
213	3057	728	182	864	337
213	3060	262	508	398	663
213	3061	59	101	195	256
213	3067	526	328	662	483
213	3073	62	37	198	192
213	3076	416	320	552	475
213	3095	1960	1222	2096	1377
213	3105	106	70	242	225
213	3111	352	122	488	277
213	3112	514	407	650	562
213	3120	51	543	187	698
213	3130	621	228	757	383
213	3132	680	111	816	266
213	3140	135	478	271	633
213	3145	44	381	180	536
213	3149	646	105	782	260
215	116	306	559	482	736
215	194	393	58	569	235
215	227	150	14	326	191
215	259	322	128	498	305
215	292	802	430	978	607
215	440	665	260	841	437
215	449	283	153	459	330
215	466	1199	365	1375	542
215	510	646	356	822	533
215	560	877	44	1053	221
215	572	416	291	592	468
215	632	860	193	1036	370
215	691	650	373	826	550
215	744	896	360	1072	537
215	767	359	160	535	337
215	793	561	229	737	406
215	806	124	223	300	400
215	1139	141	116	317	293
215	1221	137	271	313	448
215	1560	461	269	637	446
215	1653	434	473	610	650
215	1669	680	739	856	916
215	1760	499	575	675	752
215	1966	300	109	476	286
215	2046	43	582	219	759
215	2056	170	479	346	656
215	2193	855	22	1031	199
215	2389	332	484	508	661
215	2444	782	770	958	947
215	2491	968	155	1144	332
215	2504	385	449	561	626
215	2695	13	493	189	670
215	2706	841	261	1017	438
215	2730	284	261	460	438
215	2781	533	60	709	237
215	2957	89	253	265	430
215	2992	113	367	289	544
215	3008	5681	461	5857	638
215	3028	182	313	358	490
216	225	544	239	719	407
216	227	159	30	334	198
216	290	229	108	404	276
216	449	443	14	618	182
216	515	209	90	384	258
216	547	569	631	744	799
216	793	570	216	745	384
216	806	232	28	407	196
216	1139	214	213	389	381
216	1760	820	291	995	459
216	2150	608	161	783	329
216	2389	426	480	601	648
216	2481	759	623	934	791
216	2504	120	99	295	267
220	1420	47	274	221	416
220	1422	243	181	417	323
220	2806	787	216	961	358
220	3149	562	374	736	516
221	515	620	109	806	260
221	1422	237	182	423	333
221	1423	398	426	584	577
221	1424	203	70	389	221
221	3149	558	375	744	526
222	1420	62	276	256	432
222	1421	44	238	238	394
222	1422	231	183	425	339
222	1423	432	550	626	706
222	1424	135	523	329	679
222	2712	461	36	655	192
222	2763	379	558	573	714
222	3148	584	579	778	735
222	3149	548	375	742	531
238	1521	98	188	229	265
238	2751	172	185	303	262
238	2752	12	21	143	98
239	801	192	557	308	628
239	2347	303	388	419	459
239	2750	186	474	302	545
239	2751	171	180	287	251
240	2750	188	469	333	556
240	2751	173	175	318	262
240	2752	10	34	155	121
241	257	239	353	351	502
241	672	1353	230	1465	379
241	1500	826	406	938	555
241	1510	987	511	1099	660
241	1676	1087	297	1199	446
241	2061	597	407	709	556
241	2150	66	210	178	359
241	2180	732	51	844	200
241	2729	803	428	915	577
241	3044	295	232	407	381
242	851	523	205	638	358
242	3044	599	281	714	434
243	466	418	81	539	246
243	555	27	158	148	323
243	1027	533	85	654	250
243	1139	29	87	150	252
243	1643	612	353	733	518
243	1676	109	48	230	213
243	1817	37	589	158	754
243	1902	384	2	505	167
243	2138	788	285	909	450
243	2729	231	406	352	571
243	2752	807	226	928	391
243	3044	755	224	876	389
244	1723	300	231	391	358
247	116	704	422	797	568
247	560	667	53	760	199
247	802	515	291	608	437
247	1139	124	119	217	265
247	1669	723	443	816	589
247	2389	367	470	460	616
247	2946	481	565	574	711
248	292	587	400	686	562
248	328	610	243	709	405
248	1669	724	442	823	604
248	2946	482	559	581	721
249	1642	889	367	987	530
253	153	755	419	925	532
253	193	616	210	786	323
253	337	468	173	638	286
253	536	355	310	525	423
253	1377	439	350	609	463
253	1949	801	17	971	130
253	1991	383	164	553	277
253	2138	53	374	223	487
253	2210	713	208	883	321
253	2496	689	434	859	547
253	2522	786	529	956	642
253	2797	780	639	950	752
253	2875	684	251	854	364
253	2912	297	161	467	274
253	2942	91	172	261	285
253	2966	347	35	517	148
253	2975	149	462	319	575
253	3021	129	47	299	160
254	249	228	233	404	360
254	292	656	404	832	531
254	808	48	243	224	370
254	936	621	125	797	252
254	1203	34	412	210	539
254	1377	733	68	909	195
254	1949	659	270	835	397
254	2444	476	27	652	154
254	2875	683	251	859	378
254	2942	84	165	260	292
263	2949	463	78	562	198
265	427	121	1041	223	1119
265	749	583	45	685	123
265	1331	12	138	114	216
265	1332	288	36	390	114
265	1389	284	463	386	541
265	1536	146	516	248	594
265	1654	743	98	845	176
265	1717	417	185	519	263
265	1754	534	102	636	180
265	1757	224	41	326	119
265	1970	200	139	302	217
265	2095	210	342	312	420
265	2452	768	744	870	822
266	955	356	336	454	411
266	1388	714	54	812	129
266	1654	466	41	564	116
266	1665	692	543	790	618
266	1757	308	22	406	97
266	2115	841	611	939	686
267	427	3155	2054	3252	2132
267	903	327	313	424	391
267	1332	289	37	386	115
267	1665	573	459	670	537
267	1754	538	95	635	173
267	1757	4445	10446	4542	10524
267	1970	95	144	192	222
267	2095	212	337	309	415
267	2452	530	273	627	351
271	79	472	81	621	228
271	140	253	79	402	226
271	897	232	482	381	629
271	899	343	449	492	596
271	1004	42	452	191	599
271	1208	361	297	510	444
271	1283	526	203	675	350
271	1384	192	132	341	279
271	1644	843	579	992	726
271	1823	705	630	854	777
271	1899	80	198	229	345
271	1947	88	304	237	451
271	2270	450	412	599	559
271	2411	251	182	400	329
271	2422	662	1658	811	1805
271	2503	137	444	286	591
271	2692	501	399	650	546
271	2695	100	572	249	719
271	2946	482	566	631	713
271	3002	233	544	382	691
271	3145	491	385	640	532
272	1039	281	70	439	228
272	3044	572	282	730	440
273	79	603	778	753	937
273	2422	945	662	1095	821
273	2528	300	361	450	520
273	2695	75	277	225	436
273	2946	482	560	632	719
274	40	256	199	401	366
274	176	357	186	502	353
274	227	159	30	304	197
274	292	720	413	865	580
274	435	283	435	428	602
274	466	723	92	868	259
274	510	732	351	877	518
274	662	342	31	487	198
274	744	334	7	479	174
274	793	587	221	732	388
274	807	65	63	210	230
274	826	791	24	936	191
274	1561	608	467	753	634
274	1642	982	587	1127	754
274	1659	76	547	221	714
274	1760	490	579	635	746
274	1947	68	257	213	424
274	2056	146	474	291	641
274	2112	441	40	586	207
274	2376	576	441	721	608
274	2389	1416	578	1561	745
274	2444	9	218	154	385
274	2491	871	210	1016	377
274	2504	324	294	469	461
274	2695	150	105	295	272
274	2781	1011	794	1156	961
274	2832	645	148	790	315
274	3008	342	506	487	673
274	3044	20	490	165	657
274	3101	102	28	247	195
275	292	720	414	866	583
275	744	36	311	182	480
275	1760	499	575	645	744
275	2300	788	342	934	511
275	2376	579	441	725	610
275	2476	699	245	845	414
275	2712	470	44	616	213
276	49	566	50	709	214
276	92	108305	133840	108448	134004
276	182	2	115	145	279
276	239	208	269	351	433
276	292	449	492	592	656
276	662	329	23	472	187
276	793	659	100	802	264
276	1139	1054	768	1197	932
276	1561	694	257	837	421
276	1642	660	213	803	377
276	1653	424	454	567	618
276	2041	902	545	1045	709
276	2273	653250	45815	653393	45979
276	2387	359	151	502	315
276	2422	672	519	815	683
276	2481	792	635	935	799
276	2946	482	558	625	722
277	1440	272	134	368	292
277	1785	659	287	755	445
277	1788	429	536	525	694
277	1789	425	426	521	584
277	1793	18	332	114	490
277	2300	101	330	197	488
277	2510	347	295	443	453
