TargetImg	XMin	YMin	XMax	YMax	
2638	199	66	20	193	149
2638	292	164	267	353	405
2639	46	252	200	419	355
2639	48	247	198	414	351
2639	137	96	310	212	433
2639	138	89	291	199	406
2639	163	98	355	354	482
2639	164	97	323	363	445
2639	165	274	554	537	673
2639	193	173	249	304	391
2639	292	57	160	246	298
2640	46	639	375	806	530
2640	47	649	375	824	535
2640	48	62	326	229	479
2640	163	44	471	300	598
2640	164	44	471	310	593
2640	165	44	471	307	590
2640	212	724	382	857	531
2640	213	724	384	860	539
2641	46	173	572	340	727
2641	163	269	669	525	796
2641	165	390	374	653	493
2641	212	541	620	674	769
2641	292	691	105	880	243
2642	163	643	289	899	416
2642	164	643	289	909	411
2642	165	643	289	906	408
2645	143	767	361	898	498
2645	163	527	431	783	558
2645	164	769	581	1035	703
2645	165	38	418	301	537
2646	163	497	205	753	332
2646	198	636	279	921	408
2647	7	584	473	805	612
2647	8	876	547	1106	697
2647	48	415	442	582	595
2647	117	599	494	790	600
2647	142	636	413	759	544
2647	143	654	386	785	523
2647	163	636	416	892	543
2647	292	636	415	825	553
2648	7	802	240	1023	379
2648	46	671	219	838	374
2648	48	682	221	849	374
2648	174	439	1083	722	1243
2648	211	212	239	330	373
2648	212	841	172	974	321
2648	213	30	549	166	704
2648	292	713	397	902	535
2649	7	440	297	661	436
2649	9	702	474	937	624
2649	11	443	296	566	462
2649	22	388	476	574	597
2649	24	440	297	623	417
2649	46	241	284	408	439
2649	48	440	297	607	450
2649	50	708	454	882	584
2649	51	770	451	961	593
2649	55	770	452	883	602
2649	56	770	457	885	611
2649	57	773	451	885	601
2649	62	442	298	606	448
2649	86	408	294	539	394
2649	87	854	474	987	587
2649	107	724	456	863	615
2649	111	259	159	459	271
2649	115	693	459	879	564
2649	117	732	464	923	570
2649	118	702	457	825	595
2649	119	604	307	735	453
2649	137	733	463	849	586
2649	141	378	267	518	390
2649	143	571	494	702	631
2649	144	778	451	908	589
2649	163	732	463	988	590
2649	164	733	463	999	585
2649	165	746	498	1009	617
2649	172	440	297	696	439
2649	173	751	466	1042	629
2649	174	439	296	722	456
2649	187	770	452	898	644
2649	193	882	438	1013	580
2649	194	702	420	844	572
2649	195	889	33	1025	181
2649	196	430	294	722	417
2649	198	770	452	1055	581
2649	201	730	464	854	589
2649	280	440	297	548	404
2649	282	733	463	850	580
2649	283	589	407	722	500
2649	291	733	463	913	591
2649	292	733	463	922	601
2649	294	733	463	886	578
2650	7	130	285	351	424
2650	9	82	261	317	411
2650	66	302	250	396	359
2650	173	275	281	566	444
2650	193	281	265	412	407
2650	195	327	630	463	778
2650	292	283	265	472	403
2651	7	113	627	334	766
2651	8	145	648	375	798
2651	44	1140	1506	1333	1569
2651	46	39	570	206	725
2651	47	813	452	988	612
2651	48	39	570	206	723
2651	59	39	586	203	767
2651	110	39	570	213	671
2651	115	114	177	300	282
2651	119	39	570	170	716
2651	138	131	589	241	704
2651	143	334	131	465	268
2651	163	281	144	537	271
2651	164	280	144	546	266
2651	165	256	140	519	259
2651	173	117	629	408	792
2651	193	1389	113	1520	255
2651	194	259	139	401	291
2651	195	274	145	410	293
2651	196	25	623	317	746
2651	197	47	580	310	705
2651	198	94	633	379	762
2651	201	40	570	164	695
2651	280	743	1	851	108
2651	281	39	570	148	684
2651	282	281	144	398	261
2651	291	276	145	456	273
2651	292	38	576	227	714
2651	294	288	135	441	250
2655	8	610	160	840	310
2655	46	447	270	614	425
2655	47	465	262	640	422
2655	48	446	270	613	423
2655	163	634	176	890	303
2655	164	86	654	352	776
2655	165	451	272	714	391
2655	172	572	213	828	355
2655	211	299	295	417	429
2656	115	649	446	835	551
2656	117	792	511	983	617
2656	163	446	259	702	386
2656	165	596	619	859	738
2656	193	654	448	785	590
2656	292	843	314	1032	452
2657	7	775	174	996	313
2657	9	776	174	1011	324
2657	57	342	203	454	353
2657	64	72	115	168	227
2657	66	143	222	237	331
2657	213	726	163	862	318
2658	196	320	251	612	374
2658	198	723	47	1008	176
2658	211	605	166	723	300
2658	212	605	166	738	315
2658	213	577	196	713	351
2659	9	774	533	1009	683
2659	48	798	423	965	576
2659	115	419	629	605	734
2659	163	852	545	1108	672
2659	196	198	240	490	363
2659	198	146	173	431	302
2659	281	814	581	923	695
2660	196	244	433	536	556
2660	198	243	433	528	562
2661	292	158	225	347	363
2663	196	267	320	559	443
2663	211	368	372	486	506
2664	167	81	508	221	667
2665	9	338	420	573	570
2666	62	638	464	802	614
2666	196	583	473	875	596
2666	212	590	193	723	342
2667	163	693	188	949	315
2667	164	551	9	817	131
2667	165	647	37	910	156
2667	198	365	22	650	151
2668	9	642	502	877	652
2668	11	1518	1761	1641	1927
2668	163	415	130	671	257
2668	165	311	447	574	566
2668	281	256	148	365	262
2669	47	472	280	647	440
2669	64	527	660	623	772
2669	66	310	354	404	463
2669	211	809	872	927	1006
2669	212	619	442	752	591
2669	213	1114	244	1250	399
2670	46	800	581	967	736
2670	47	157	78	332	238
2670	48	984	12	1151	165
2670	66	124	342	218	451
2670	165	410	132	673	251
2670	174	391	111	674	271
2670	211	244	330	362	464
2670	212	225	316	358	465
2671	57	633	233	745	383
2671	66	970	790	1064	899
2671	165	508	523	771	642
2672	56	560	586	675	740
2672	66	381	572	475	681
2672	281	628	26	737	140
2673	7	1475	486	1696	625
2673	9	447	525	682	675
2676	292	474	368	663	506
2677	7	990	76	1211	215
2677	163	511	4171	767	4298
2677	211	441	102	559	236
2677	212	376	82	509	231
2677	213	423	84	559	239
2677	281	233	219	342	333
2678	66	204	70	298	179
2678	163	151	426	407	553
2678	165	27	295	290	414
2678	211	91	343	209	477
2679	115	300	388	486	493
2679	143	440	260	571	397
2679	163	142	475	398	602
2679	164	159	478	425	600
2679	165	442	246	705	365
2679	211	658	415	776	549
2679	212	672	431	805	580
2679	213	672	431	808	586
2679	283	532	767	665	860
2679	292	361	219	550	357
2680	8	833	164	1063	314
2680	22	830	476	1016	597
2680	64	1549	135	1645	247
2680	66	619	523	713	632
2680	77	63	267	180	412
2680	115	837	121	1023	226
2680	116	901	69	1084	167
2680	117	834	99	1025	205
2680	136	970	93	1068	196
2680	137	868	261	984	384
2680	138	7543	2550	7653	2665
2680	142	852	125	975	256
2680	143	915	332	1046	469
2680	162	263	835	346	1015
2680	163	837	121	1093	248
2680	164	837	121	1103	243
2680	165	836	121	1099	240
2680	174	871	123	1154	283
2680	183	837	121	948	256
2680	193	801	84	932	226
2680	194	847	112	989	264
2680	195	27750	8842	27886	8990
2680	205	118	246	246	378
2680	280	837	119	945	226
2680	281	851	187	960	301
2680	282	837	121	954	238
2680	291	837	121	1017	249
2680	292	842	118	1031	256
2681	46	391	278	558	433
2681	47	384	256	559	416
2681	48	463	317	630	470
2681	163	384	257	640	384
2681	164	643	477	909	599
2681	165	384	257	647	376
2681	174	175	403	458	563
2681	211	8	228	126	362
2681	212	533	39	666	188
2681	213	538	37	674	192
2682	46	483	87	650	242
2682	47	573	66	748	226
2682	115	863	116	1049	221
2682	117	328	88	519	194
2682	142	319	94	442	225
2682	143	310	113	441	250
2682	164	321	97	587	219
2682	165	322	98	585	217
2683	174	359	369	642	529
2684	7	99	136	320	275
2684	8	99	136	329	286
2684	9	77	500	312	650
2684	46	39	438	206	593
2684	47	282	232	457	392
2684	143	189	173	320	310
2684	164	446	658	712	780
2684	165	241	277	504	396
2685	46	583	495	750	650
2685	163	326	39	582	166
2685	164	278	127	544	249
2685	165	10038	2016	10301	2135
2685	211	725	171	843	305
2686	49	196	141	393	292
2686	64	495	658	591	770
2686	66	624	833	718	942
2688	164	592	181	858	303
2688	165	454	743	717	862
2688	193	713	73	844	215
2688	196	490	123	782	246
2688	197	595	194	858	319
2688	198	165	85	450	214
2688	211	391	427	509	561
2688	212	447	421	580	570
2688	213	415	429	551	584
2689	211	283	125	401	259
2689	212	335	378	468	527
2689	213	263	120	399	275
2690	46	363	143	530	298
2690	47	423	41	598	201
2690	48	356	187	523	340
2690	66	847	230	941	339
2690	163	359	167	615	294
2690	164	350	219	616	341
2690	165	362	144	625	263
2690	196	488	268	780	391
2691	165	799	625	1062	744
2691	211	663	194	781	328
2691	212	776	213	909	362
2691	213	614	191	750	346
2692	23	315	752	498	873
2692	115	449	508	635	613
2692	172	862	661	1118	803
2692	174	449	513	732	673
2692	196	749	849	1041	972
2692	211	687	536	805	670
2692	271	501	399	650	546
2693	7	524	252	745	391
2693	9	605	107	840	257
2693	211	239	393	357	527
2694	7	811	202	1032	341
2694	8	1620	2301	1850	2451
2694	9	816	203	1051	353
2694	47	331	225	506	385
2694	48	810	206	977	359
2694	174	809	208	1092	368
2695	7	80	474	301	613
2695	11	1	545	124	711
2695	46	189	5	356	160
2695	47	75	273	250	433
2695	55	921	120	1034	270
2695	119	51	449	182	595
2695	143	309	406	440	543
2695	163	746	541	1002	668
2695	165	74	490	337	609
2695	193	97	483	228	625
2695	215	13	493	189	670
2695	271	100	572	249	719
2695	273	75	277	225	436
2695	274	150	105	295	272
2695	292	83	202	272	340
2695	294	134	277	287	392
2696	46	149	637	316	792
2696	47	687	525	862	685
2696	48	116	888	283	1041
2698	46	839	878	1006	1033
2698	47	579	17	754	177
2698	48	1867	1044	2034	1197
2698	196	437	215	729	338
2700	212	808	88	941	237
2700	213	800	89	936	244
2701	23	440	569	623	690
2701	115	441	546	627	651
2702	9	137	276	372	426
2702	55	712	367	825	517
2702	56	351	6	466	160
2702	64	31	531	127	643
2702	66	587	1763	681	1872
2702	196	184	263	476	386
2704	164	483	473	749	595
2704	165	804	192	1067	311
2705	165	8	538	271	657
2706	11	48	119	171	285
2706	12	114	140	238	311
2706	46	91	107	258	262
2706	48	61	91	228	244
2706	109	69	216	240	316
2706	111	47	16	247	128
2706	119	155	70	286	216
2706	141	74	94	214	217
2706	163	76	108	332	235
2706	165	76	107	339	226
2706	173	65	107	356	270
2706	174	450	73	733	233
2706	199	106	40	233	169
2706	201	61	109	185	234
2706	211	58	7	176	141
2706	212	196	69	329	218
2706	213	196	68	332	223
2706	215	841	261	1017	438
2706	292	216	121	405	259
2707	7	464	151	685	290
2707	9	291	494	526	644
2707	46	249	454	416	609
2707	47	266	464	441	624
2707	49	580	378	777	529
2707	96	429	239	525	374
2707	115	532	401	718	506
2707	172	821	558	1077	700
2707	173	580	366	871	529
2707	174	752	191	1035	351
2707	205	832	569	960	701
2707	292	292	15	481	153
2708	46	433	18	600	173
2708	48	368	551	535	704
2709	7	122	55	343	194
2709	9	524	280	759	430
2709	173	150	83	441	246
2711	212	25136	12328	25269	12477
2712	7	832	230	1053	369
2712	8	833	231	1063	381
2712	10	16069	29155	16181	29312
2712	11	465	53	588	219
2712	12	513	88	637	259
2712	15	415	47	511	198
2712	46	147	176	314	331
2712	47	468	46	643	206
2712	48	467	46	634	199
2712	49	13	520	210	671
2712	50	536	91	710	221
2712	55	1705	641	1818	791
2712	63	930	1151	1076	1285
2712	86	468	46	599	146
2712	87	451	47	584	160
2712	110	1344	1135	1518	1236
2712	111	443	45	643	157
2712	118	474	39	597	177
2712	119	468	46	599	192
2712	141	401	41	541	164
2712	143	482	43	613	180
2712	144	177	398	307	536
2712	163	625	17	881	144
2712	165	468	46	731	165
2712	172	445	73	701	215
2712	173	470	48	761	211
2712	174	463	55	746	215
2712	196	552	16	844	139
2712	197	468	46	731	171
2712	198	1737	1141	2022	1270
2712	201	468	46	592	171
2712	211	330	97	448	231
2712	212	288	54	421	203
2712	213	468	44	604	199
2712	222	461	36	655	192
2712	275	470	44	616	213
2712	291	496	52	676	180
2712	292	480	33	669	171
2712	294	272	82	425	197
2713	66	12	599	106	708
2713	165	596	380	859	499
2714	7	329	518	550	657
2714	115	83	467	269	572
2714	163	656	391	912	518
2714	164	435	359	701	481
2714	165	436	398	699	517
2714	174	555	318	838	478
2714	196	491	254	783	377
2714	198	445	264	730	393
2715	9	349	181	584	331
2715	174	35	462	318	622
2717	7	641	374	862	513
2718	7	302	9	523	148
2718	9	36	284	271	434
2718	57	486	71	598	221
2718	110	312	240	486	341
2718	111	393	16	593	128
2718	115	555	566	741	671
2718	292	405	229	594	367
2719	55	68	258	181	408
2719	56	687	303	802	457
2719	57	211	524	323	674
2719	96	213	346	309	481
2719	198	358	67	643	196
2719	213	640	1427	776	1582
2719	292	239	117	428	255
2721	7	303	639	524	778
2721	8	1081	105	1311	255
2721	9	306	644	541	794
2721	163	376	360	632	487
2721	165	157	105	420	224
2721	212	134	617	267	766
2722	7	308	151	529	290
2722	8	416	526	646	676
2722	211	245	144	363	278
2722	212	303	146	436	295
2722	213	245	144	381	299
2723	211	427	163	545	297
2724	7	390	311	611	450
2724	11	392	312	515	478
2724	46	686	117	853	272
2724	48	843	333	1010	486
2724	64	360	304	456	416
2724	66	126	95	220	204
2724	143	298	321	429	458
2724	211	349	303	467	437
2724	212	8	152	141	301
2724	213	7	152	143	307
2724	292	81	30	270	168
2725	7	0	339	221	478
2725	8	262	492	492	642
2725	9	410	128	645	278
2725	46	21	298	188	453
2725	47	21	298	196	458
2725	48	28	291	195	444
2725	49	77	288	274	439
2725	64	494	407	590	519
2725	119	21	298	152	444
2725	163	401	329	657	456
2725	165	557	221	820	340
2725	172	4	284	260	426
2725	187	196	306	324	498
2725	196	17	303	309	426
2725	211	192	315	310	449
2725	212	192	315	325	464
2725	213	192	315	328	470
2726	7	263	32	484	171
2726	9	611	68	846	218
2726	48	641	515	808	668
2729	7	690	447	911	586
2729	9	690	447	925	597
2729	47	79	104	254	264
2729	48	88	236	255	389
2729	196	836	430	1128	553
2729	198	261	56	546	185
2729	241	803	428	915	577
2729	243	231	406	352	571
2730	2	460	163	567	340
2730	7	285	261	506	400
2730	11	2068	3857	2191	4023
2730	12	66	41	190	212
2730	46	240	634	407	789
2730	47	2495	2211	2670	2371
2730	48	285	260	452	413
2730	49	56	189	253	340
2730	50	285	261	459	391
2730	51	431	167	622	309
2730	55	18	51	131	201
2730	56	242	634	357	788
2730	57	236	616	348	766
2730	62	238	633	402	783
2730	64	55	188	151	300
2730	66	224	634	318	743
2730	86	237	634	368	734
2730	118	33	111	156	249
2730	119	155	187	286	333
2730	143	47	199	178	336
2730	144	490	356	620	494
2730	163	240	632	496	759
2730	164	285	261	551	383
2730	165	241	634	504	753
2730	172	636	417	892	559
2730	173	27	616	318	779
2730	174	285	260	568	420
2730	196	42	330	334	453
2730	197	143	239	406	364
2730	213	214	121	350	276
2730	215	284	261	460	438
2730	291	225	631	405	759
2730	292	234	641	423	779
2731	7	780	278	1001	417
2731	46	806	609	973	764
2731	47	808	606	983	766
2731	163	4767	1947	5023	2074
2731	164	189	217	455	339
2731	165	109	285	372	404
2731	174	804	608	1087	768
2731	291	1211	524	1391	652
2731	292	110	287	299	425
2732	7	139	338	360	477
2732	48	32	639	199	792
2733	164	604	276	870	398
2733	165	564	331	827	450
2734	66	536	566	630	675
2734	173	888	69	1179	232
2734	174	453	207	736	367
2735	66	544	393	638	502
2735	212	1493	640	1626	789
2736	115	427	554	613	659
2736	163	561	120	817	247
2736	165	546	273	809	392
2736	291	509	137	689	265
2736	292	507	138	696	276
2737	211	680	275	798	409
2737	212	680	275	813	424
2738	211	525	610	643	744
2738	212	918	1468	1051	1617
2738	213	522	593	658	748
2739	211	498	331	616	465
2739	212	546	95	679	244
2739	213	498	331	634	486
2740	173	273	401	564	564
2740	174	457	314	740	474
2741	196	843	333	1135	456
2743	7	281	288	502	427
2743	66	307	255	401	364
2743	163	236	223	492	350
2743	165	242	228	505	347
2743	173	364	143	655	306
2743	213	281	288	417	443
2744	48	193	165	360	318
2744	163	599	614	855	741
2744	164	600	612	866	734
2744	165	306	922	569	1041
2744	196	296	323	588	446
2745	47	144	94	319	254
2745	96	273	368	369	503
2745	110	771	559	945	660
2745	211	1359	66	1477	200
2745	212	220	398	353	547
2746	57	501	549	613	699
2746	143	465	590	596	727
2747	115	405	329	591	434
2747	211	202	626	320	760
2747	212	202	626	335	775
2747	213	201	626	337	781
2748	163	627	498	883	625
2748	165	425	566	688	685
2748	211	659	509	777	643
2748	212	651	493	784	642
2748	213	193	528	329	683
2749	212	223	185	356	334
2749	213	206	203	342	358
2749	292	180	278	369	416
2750	7	436	165	657	304
2750	8	436	166	666	316
2750	9	594	112	829	262
2750	48	137	249	304	402
2750	239	186	474	302	545
2750	240	188	469	333	556
2751	174	326	577	609	737
2751	238	172	185	303	262
2751	239	171	180	287	251
2751	240	173	175	318	262
2752	48	17	145	184	298
2752	115	711	513	897	618
2752	116	408	294	591	392
2752	163	733	521	989	648
2752	164	694	559	960	681
2752	165	709	511	972	630
2752	238	12	21	143	98
2752	240	10	34	155	121
2752	243	807	226	928	391
2754	87	469	410	602	523
2754	115	160	322	346	427
2754	198	457	119	742	248
2754	211	100	321	218	455
2754	212	171	295	304	444
2754	213	185	290	321	445
2755	7	469	215	690	354
2755	9	900	634	1135	784
2755	11	287	258	410	424
2755	46	285	256	452	411
2755	48	868	575	1035	728
2755	163	520	596	776	723
2755	165	19353	21116	19616	21235
2755	196	299	253	591	376
2755	198	642	292	927	421
2755	211	612	536	730	670
2755	212	612	536	745	685
2755	213	613	538	749	693
2756	7	160	160	381	299
2756	9	585	124	820	274
2756	163	394	88	650	215
2756	164	1191	278	1457	400
2756	211	169	35	287	169
2756	212	172	36	305	185
2756	213	171	36	307	191
2756	292	395	94	584	232
2757	46	670	220	837	375
2757	47	719	244	894	404
2757	48	670	221	837	374
2757	66	753	25	847	134
2757	163	717	246	973	373
2757	165	191	398	454	517
2757	173	785	188	1076	351
2757	174	5	157	288	317
2757	211	112	367	230	501
2757	212	113	367	246	516
2757	213	115	368	251	523
2759	9	631	348	866	498
2760	7	578	283	799	422
2760	8	382	604	612	754
2760	95	159	70	242	199
2760	96	658	37	754	172
2760	211	102	46	220	180
2760	213	3137	1610	3273	1765
2761	47	663	247	838	407
2761	66	1455	38	1549	147
2761	163	113	378	369	505
2761	165	1101	53	1364	172
2761	173	187	370	478	533
2761	174	71	437	354	597
2762	11	796	221	919	387
2762	46	61	492	228	647
2762	196	321	201	613	324
2762	211	651	232	769	366
2762	212	1364	550	1497	699
2762	213	648	229	784	384
2763	7	391	476	612	615
2763	8	398	445	628	595
2763	9	379	574	614	724
2763	11	392	471	515	637
2763	46	394	482	561	637
2763	47	584	430	759	590
2763	48	387	644	554	797
2763	51	439	353	630	495
2763	56	395	475	510	629
2763	62	395	398	559	548
2763	86	401	423	532	523
2763	109	866	670	1037	770
2763	110	383	468	557	569
2763	119	420	479	551	625
2763	163	387	644	643	771
2763	165	387	644	650	763
2763	172	393	647	649	789
2763	173	392	471	683	634
2763	174	392	471	675	631
2763	196	387	644	679	767
2763	211	409	510	527	644
2763	212	472	570	605	719
2763	213	439	350	575	505
2763	222	379	558	573	714
2763	292	485	35	674	173
2764	48	300	495	467	648
2764	50	350	59	524	189
2764	163	381	101	637	228
2764	164	179	55	445	177
2764	165	226	223	489	342
2764	174	108	30	391	190
2764	198	173	80	458	209
2764	211	316	484	434	618
2764	212	316	484	449	633
2764	291	110	47	290	175
2764	292	227	224	416	362
2765	7	709	149	930	288
2765	9	682	217	917	367
2765	115	151	164	337	269
2765	116	644	185	827	283
2765	163	44	242	300	369
2765	165	2	261	265	380
2765	198	681	203	966	332
2765	280	365	339	473	446
2765	281	138	61	247	175
2765	291	740	356	920	484
2766	7	606	352	827	491
2766	48	424	427	591	580
2766	212	51	343	184	492
2767	163	2279	219	2535	346
2767	164	747	256	1013	378
2767	165	744	253	1007	372
2767	196	740	371	1032	494
2767	211	24	217	142	351
2767	212	24	218	157	367
2767	292	854	324	1043	462
2768	7	457	520	678	659
2768	8	501	174	731	324
2768	47	126	439	301	599
2768	48	560	366	727	519
2768	49	652	153	849	304
2768	55	359	582	472	732
2768	56	495	175	610	329
2768	57	361	583	473	733
2768	64	540	293	636	405
2768	66	541	293	635	402
2768	87	624	188	757	301
2768	111	530	280	730	392
2768	163	516	203	772	330
2768	165	56	363	319	482
2768	195	981	24	1117	172
2768	196	210	249	502	372
2768	197	533	221	796	346
2768	211	775	342	893	476
2768	212	775	342	908	491
2768	213	753	325	889	480
2768	281	491	186	600	300
2768	292	610	319	799	457
2769	9	833	190	1068	340
2769	48	833	186	1000	339
2769	110	1291	271	1465	372
2770	46	445	235	612	390
2770	47	457	227	632	387
2770	48	122	233	289	386
2770	64	358	293	454	405
2770	66	977	490	1071	599
2770	143	264	215	395	352
2770	213	639	571	775	726
2771	143	348	602	479	739
2771	163	702	60	958	187
